X1,X2,X3,X4,Y
18.011468777401454,0.36836459136919053,9.867835381966088,14.317417128971732,18495.56218478417
20.196428212319812,10.292887268636722,12.028987972344286,-11.329312340711478,18776.245222339472
19.533870270164986,0.9055394856335875,12.163277953068985,-11.621198534300362,28049.542967555048
20.128951640334346,4.925719257795617,6.868959423587436,15.133242496187098,22867.191955941937
20.022224254590594,1.0692094755904333,15.06978448471044,20.306035847497967,31603.173787393913
20.470018625033596,-0.963704309642136,9.461145337568768,9.414995108152905,29075.5287282978
20.143241624773417,-2.3349760627786997,13.04685788449181,16.51069857550487,29679.505606739735
19.52251278883428,3.7602841957213613,11.004510016382465,6.595137928558643,18460.53517162611
19.274338420176463,-4.271243846363987,9.143326661712956,10.366778585432531,30981.039749687672
21.798795330548614,-7.749281068383923,8.178743497824732,21.35253941166578,35606.70608123763
22.140385344913806,-2.1670906311210585,9.463380236224593,7.6739005597419405,32704.93922133508
19.06069816823005,-1.8648496493896793,6.515452953531653,3.079697148222755,26091.526981435385
19.24946684993644,7.199442731919544,7.122465013341488,3.1545660418090953,14898.286601563388
19.704733895773447,1.553471483911348,10.003591990353975,-15.256285442277179,24341.509798645297
19.072108540757203,0.6975615736817747,6.731311050180528,1.0085093736659405,17827.75341587985
20.2764846378882,5.8780688441993885,9.917397942390496,10.403821456767071,26718.73995699848
21.182426283307443,1.1144804484663153,11.566203308141503,9.317493877738482,26702.075202964475
20.09520340992881,-12.325549587843215,10.034954827533786,21.65540215970961,37808.05512181835
18.194194818502307,8.47172190582653,13.13962895009589,15.70303084058445,16647.142580813474
20.42253303647887,-4.272493459125073,10.046231666807392,-9.919341918820164,33455.70639729659
21.336802765747628,1.8079493274096716,10.137890952899498,6.674698209985426,23802.611778206217
22.72684617259197,-2.0121798415568724,10.090861863483411,3.5275087507390808,30401.47975230783
19.075685040296353,0.8478259234538349,10.296474198461958,4.900578975950105,20658.02037248634
19.69371094298551,-0.5484555996451587,12.047137264308766,15.669277474032278,31308.94595446207
20.550003957466384,2.615768439271622,6.027725428169171,-9.829958766623408,22868.937947842103
19.845785924271237,-2.586302296744975,10.61784091601959,7.543907942160187,26930.11882585717
19.25841202115965,-3.4251401351017736,8.766221463274173,14.17798696490901,25822.533084636918
19.0972515675019,-12.359900178596213,15.204400016751126,4.04053447002789,41062.21234274849
20.046514187178463,0.9377377380726627,12.857649184762778,8.393705502410132,27312.91940983754
18.54541288804555,-2.491803271477491,6.673900658313581,19.624067410662715,18705.533964793794
21.39475211990697,3.533783909419785,10.254051345962692,1.234810624174687,24958.359361501985
20.840211396046104,8.261772782492894,11.425012961517496,1.0781757252676467,21240.851123580083
21.615419627760563,5.9340965811330895,9.301782092339222,-12.077355676015426,22762.838020929972
19.90472025614781,4.498500631789648,10.015954860295864,-12.055045273017402,18641.608571546312
20.02790280956304,0.14242957970201808,7.66632136710069,-1.606101242507206,22307.133832019415
20.542193740178003,0.832550337142228,9.67182497916992,8.462047668574417,25753.363194339996
19.139750451299523,14.75565284774099,9.178654507109085,13.439676162737724,10689.917790330843
21.227479699458826,3.071569579260509,11.921561953537193,6.89142740696796,26771.48318115835
21.424295133619676,-12.222842523836997,4.814760700968536,10.085976964286582,35655.7878944285
20.633334311667024,-2.58660471651901,9.130711343246322,-12.435424926668851,28846.829066316102
20.01693769691868,-0.7368217756597674,12.188420188752488,13.30178890858184,24043.636058267977
18.373198662639357,-2.7829575444136063,9.822545837094353,31.33397495263528,24557.058152996426
21.23855838193926,0.7584201443549303,0.7397849515441539,14.430261939226282,20939.226464592186
20.871697437872495,-0.2106521890429837,15.230719798706321,-7.71182674281485,34961.39350563357
20.543682771076835,-1.5402524396683084,6.819072454933217,18.263788060503774,25776.72108200212
20.48253634691858,-0.20930187988420473,15.517206404867208,8.327260857667987,31243.03234291067
18.6446941265892,2.795831975148715,8.006301234958288,4.015387289791173,20682.369301560437
20.87321215812359,-6.637467070625512,11.145545108258839,12.547564770096878,35961.386324399864
20.580481739954067,-1.528930001001281,8.782113391238333,1.0249833514609246,26525.666398379686
18.97324355916855,6.682836604451383,8.170764093393299,-1.3327403611207025,14370.865244870516
20.78966919205011,-3.8496788616877624,10.553231131912451,11.64475029694566,30097.104400560856
19.59574794459858,-0.5288402346760809,11.383969427664894,0.36298636153620034,25414.90232980971
20.133235157210088,-1.1898063026883752,10.835969396561785,16.416495989671656,28180.631832152005
20.806029791482135,-7.086039453930394,8.066400443710268,12.550159587558221,28913.827379181996
21.83613684424388,4.637607842302282,10.100580802366467,3.972511556719692,26045.803590440035
20.553281314455127,-0.6915244610713889,5.766532372212972,14.329478427777271,24973.815095902453
18.911327902123187,-4.806264017430298,8.704662203407654,29.109457337351287,26635.224016842334
19.404165657591108,-0.19969926035181854,6.7313495155363166,17.254245267890585,25111.37077501331
20.396270696839796,6.963130636316564,11.777600042599085,3.8489641750830144,24147.95422361399
20.05551237129721,-7.267246586601886,10.776121103901895,-5.760595427280695,32559.82158090483
19.814178522631245,0.4364727486526071,8.512018441109767,-2.3771386654023736,22867.884331635403
19.53382765783394,-7.513191665336053,8.843015673155165,-7.863248430771655,31321.082149590875
21.47363997208727,2.2743162931097016,10.53305486211984,19.874843802331174,27820.58339005711
18.918825206299193,-3.3417300828278726,11.384750813529227,10.873793555288088,26776.483666219294
20.79709565988984,3.874033218046491,11.01969978976504,0.7908816471422355,26548.76891192058
20.706684776138484,2.485120230477853,7.33658741100205,10.145412632321303,25442.829380508945
19.521218908702597,10.065554462972838,14.35462639462633,9.082145632367114,15114.43589519616
