X1,X2,X3,X4,Y
21.470364215837346,-4.320219634552159,8.25102487841506,8.644762244579843,13.322637858732168
20.006405566141108,2.807342854890329,8.40945504101238,13.875309289360477,12.111241853374864
18.658329177302,-4.7692417354051715,12.180825186611402,6.047970829182967,13.067424162911502
19.381485850863797,5.561763493698009,12.137385131911042,14.390787511506014,12.08796266248113
19.477482921945654,6.3605451782605815,9.505036455335631,25.386133165682324,11.535252737119064
20.309604736672718,-4.925929830471906,8.520064324998913,-2.734161589617764,13.306296751117948
20.940260967000484,-4.354287356781729,7.946369959476806,3.266403491407307,13.299390775432672
18.886113606534533,2.211774417463589,11.959880870906773,-5.003205647495516,12.170225365799554
20.646565142669647,0.9987448705876724,6.059744104999254,13.125649078762544,12.378480021609354
20.84357978267854,8.394353274611122,15.486569722534792,8.610206667569022,12.377252292777143
20.184731442771977,-1.4526509167795119,6.286343130447124,-2.665833522646385,12.566001688967608
20.89328193766232,4.704409954442895,10.23051749960225,1.9472345860720495,12.318084147051238
18.27403161185308,-9.479498790091329,16.081239827701317,-4.040077253544448,13.758679980006196
19.44170064222025,-11.19857901946451,12.256572602875625,-8.681365586180734,13.973402275624238
20.547502579227924,0.3125062828499065,9.348812249473786,-0.7002918353155057,12.617219566927655
18.5333321708012,-2.196595089449744,12.73218429089654,-1.358815945897379,12.650112111692444
19.520974861764376,2.1836592478722254,13.065463371811408,12.153201880804545,12.351931377562957
19.662549369968627,-0.617532576176293,7.208604052845271,1.0962543473494528,12.424402053338301
21.206814975101036,-1.164375524791272,11.756188678968783,-8.4757515744808,13.199680026338774
18.414362568235767,10.798815640065218,11.260741988061072,2.6729267069775133,10.729555353741077
20.39657742995916,0.5196264183730606,13.501604269185378,-14.056170249277514,12.95851833115215
21.784540516232937,5.265267927583695,10.570003185878788,3.872022508154266,12.425176113760253
19.149813507384128,2.697381787950196,11.156822167344625,16.802076971992022,12.277841430160137
19.28418948578145,-0.6116144253897905,12.963476938170082,13.868740703675334,12.842524964229332
18.75912955560347,-1.3239032365317152,10.615641981839804,-2.148120030807645,12.520798594785857
20.447161868204223,10.812736055861071,5.141409142631435,19.273074015836038,11.036885057825247
19.404080609264813,2.974542518968093,8.828252448493425,9.000361494877454,12.02310228386079
21.51459260920897,2.235424128197765,11.052755853743108,-1.317877290104061,12.926950677563568
17.635291637752655,4.812000868643546,16.34213413642238,11.617065192819595,11.96397380316795
18.500651715576698,3.8231061201930987,8.518446393991328,21.23750936927948,11.57814706620766
18.03280374251751,4.607205829464169,12.16780871953845,4.497837791474696,11.747538429192728
20.111951820261353,-0.9501900489860183,8.618268362442455,3.520661492894039,12.632184904115388
20.414717330847836,0.48948970885981724,8.841976399998295,4.785418092521537,12.602646784032748
18.502866426247497,4.311655171456826,15.677305208534293,-3.7141880156871387,12.145780078502908
18.672358411111354,-1.8037761673740784,10.844783958736686,6.954766428948402,12.38656637118781
20.177520919589313,-1.3302214982953686,15.899735989408647,3.8171565384155675,13.483280834036504
21.05429703222815,1.110566933009791,10.471830418791514,17.40436071456715,12.771933034345942
19.86505223910067,5.707660289418993,5.936812677414234,18.300952537875023,11.528438526711513
19.928577178063538,4.0474463907425005,11.132377367446828,7.911198399651119,12.135871903541055
18.31789337868013,-2.232249588271145,4.233791039404906,5.897486121993969,12.007171893331016
19.23196870118778,-2.75888359303289,6.20315513685917,6.013101009202314,12.465095007574135
18.793996218373913,-1.2990713556710496,11.801202704667519,1.5439661683106713,12.559532966011666
20.180735023633957,-4.664068414810699,7.40994855702635,0.9339831339148912,13.030559458212133
17.143837126125135,2.7437790068154255,13.326805275874449,6.173442910430426,11.79953027732438
18.788155130403112,-3.640781413256646,9.87756905008639,3.418490398141875,12.7205291965659
20.71661646859403,3.167399860237483,13.403638015424347,2.0101536856612974,12.628778779272242
21.96347888475283,-2.2741148014727415,5.7644303910004036,14.226061788044056,13.158990085521083
19.563346863741852,1.7867186075480659,7.498209675044318,28.38207729443915,12.214071063760064
18.70608370664505,4.358619009663588,13.94678021355665,2.920772340458882,12.013321370871088
19.526559044318883,-0.3723556637663443,0.08111900599449662,9.030830607799624,11.818990776803465
19.938626832824223,-6.4957048889644025,16.40859366225751,8.517427205402893,13.973264700417863
19.492949855233356,-4.540514440536379,10.03814421999831,12.365689121904136,13.010906443796218
19.55660062700784,-0.7968911766468567,13.390164370183479,-6.1542734733427,12.690827077795955
19.74292214936245,-4.0220838717651315,8.620563965763626,7.811482206419658,12.887727250406828
20.703102402672126,-0.5688753052768519,9.854009804501967,11.103293241052842,12.859715674475108
20.707700823065696,1.3951919987993842,6.009541472248965,13.636718100516248,12.384269676392911
19.651590201683646,-8.054274475100305,8.875933122568231,26.90796391867459,13.308682971427427
20.13738626265312,-5.568321726922994,8.180886126459846,8.051483247160606,13.163939737801014
18.618586760093976,-10.073907002285607,13.312175002584278,12.26015572181296,13.54440573679865
20.744004922160524,-1.5411077840388803,6.875090948883527,0.38731976503752996,12.64321296644608
18.87650093875424,8.419345478286765,13.981763834739041,-10.848089422643712,11.558716047477699
19.210289797073326,3.2164608611955936,7.617363686135174,1.164255000402958,11.906657489441985
19.68016819937013,9.702535280252881,3.604663310948389,8.125286309369436,10.694625037305316
20.691100725894074,-8.894414166922006,12.14716981356852,-1.5356266733064068,13.978983451506798
18.57904797225837,8.99541289392468,7.882565143086268,11.682747741876186,11.080984202868954
19.64363919582062,-2.3415349064992195,16.509738445437655,7.1325201729139955,13.356507199542582
17.975537987894256,-2.391378991094296,7.413284107330491,6.049846894073929,12.012895475570891
19.641123915638058,-11.411428873310163,9.755518532016232,17.09983281161083,13.881361407002677
20.663888352843355,3.8801108401460387,10.762618085914589,14.119608279517884,12.418297777062339
19.252673108431807,-1.9331940684831153,4.023687342206236,-4.752085066446767,12.251868049242033
19.747520137928163,-1.5987799367953495,6.487355692720071,1.018944995107676,12.55100717969789
21.164177113292283,0.7877345332220689,15.269770913874883,0.46607130336553126,13.238820619619313
20.99403930474545,11.566239104781493,9.413557552086834,9.726692038032011,11.563802980934469
20.771846141909638,-0.2715854096070158,12.869875354227531,1.7285888224961514,13.24926180301471
18.89095932874672,6.6766946226195545,11.558926442073444,18.384755301381965,11.604139877840176
19.910174677634995,9.667423330115314,9.90356468070823,-8.040031845271669,11.503304071231188
20.016682988279882,8.134699293112744,6.893390507963149,3.971768448152244,11.483219970261356
22.32457872354026,-4.3450354337727735,5.7709172105028035,11.299057946821694,13.520416025911985
19.456254723496624,0.7269160475115432,8.744739373811099,3.2930194625791387,12.483590908713484
19.76911814906589,-3.674078469842857,13.545873125331568,9.516272563814614,13.31815991619368
18.232175488192816,4.8814696660254935,7.596942230643281,-4.6072834065486195,11.331764250439596
19.286538359483583,8.03164239433575,11.985502907248728,0.8674569598400188,11.533127965572895
19.64006937005492,-0.538423323261746,11.669022487918458,-0.7009853831198516,12.791240808196038
19.997383836417036,-6.2935989595456165,11.005811798896882,12.78873879529323,13.579480903908314
21.3489364472272,1.4038157403342906,16.63701747092714,-10.440597292749112,13.439690048328252
20.186197473077584,-1.8407357702069653,9.390007450790447,17.158513065567973,12.940412727007216
21.13766162864816,-3.7214362242575745,8.296711781533896,19.726901150071356,13.138768763374522
21.539302444593893,-1.0627487716917374,5.473417909895465,4.824387880524017,13.00577441155618
19.642779260830487,3.784930370132713,9.574477873251185,-6.558531762640865,11.955907252361918
18.255732416424028,-2.4884888651227652,11.227578633258853,9.593378636135927,12.545826646388603
18.831875022809566,-1.8120221592898276,10.788095873453512,4.2754138701193956,12.664203643213932
20.554113553999784,-1.5550023040621275,7.33066990325418,-6.710460445401637,12.700100376692694
19.968164395801242,-5.189280174859276,8.51997685954398,8.017392448449055,13.244787767255591
